symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
ANTXRL	HGNC:27277	195977	ENSG00000274209	ANTXR like	A6NF34			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SNRNP200	HGNC:30859	23020	ENSG00000144028	small nuclear ribonucleoprotein U5 subunit 200	O75643		U5-200KD|HELIC2|KIAA0788|Brr2|ASCC3L1|RP33	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CSNK2A2	HGNC:2459	1459	ENSG00000070770	casein kinase 2 alpha 2	P19784		CSNK2A1|CK2alpha'	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A33	HGNC:29681	84275	ENSG00000171612	solute carrier family 25 member 33	Q9BSK2		MGC4399|BMSC-MCP|PNC1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
GPR42	HGNC:4500	2866	ENSG00000126251	G protein-coupled receptor 42	O15529		GPR41L|FFAR3L|GPR42P	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC16A8	HGNC:16270	23539	ENSG00000100156	solute carrier family 16 member 8	O95907		MCT3|REMP	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A13	HGNC:15956	114134	ENSG00000151229	solute carrier family 2 member 13	Q96QE2		HMIT	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC51B	HGNC:29956	123264	ENSG00000186198	SLC51 subunit beta	Q86UW2		OSTbeta|SLC51A1BP	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A12	HGNC:11045	6539	ENSG00000111181	solute carrier family 6 member 12	P48065		BGT-1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
DEFB103A	HGNC:15967	414325	ENSG00000176797	defensin beta 103A	P81534		HBD-3|HBP-3|HBD3|HBP3|DEFB-3|DEFB3|DEFB103	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CRYBA4	HGNC:2396	1413	ENSG00000196431	crystallin beta A4	P53673			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC22A12	HGNC:17989	116085	ENSG00000197891	solute carrier family 22 member 12	Q96S37		OAT4L|RST|URAT1|hURAT1|UAT	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ERVMER34-1	HGNC:42970	100288413	ENSG00000226887	endogenous retrovirus group MER34 member 1, envelope	Q9H9K5		envMER34|HEMO	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC2A12	HGNC:18067	154091	ENSG00000146411	solute carrier family 2 member 12	Q8TD20		GLUT12|GLUT8	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
RCN1	HGNC:9934	5954	ENSG00000049449	reticulocalbin 1	Q15293		Rcal|PIG20|FLJ37041|RCN	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ESCO2	HGNC:27230	157570	ENSG00000171320	establishment of sister chromatid cohesion N-acetyltransferase 2	Q56NI9		EFO2|RBS	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC34A3	HGNC:20305	142680	ENSG00000198569	solute carrier family 34 member 3	Q8N130		NPTIIc|FLJ38680|NaPi-2c|NPT2C	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC36A3	HGNC:19659	285641	ENSG00000186334	solute carrier family 36 member 3	Q495N2		PAT3|TRAMD2|tramdorin2	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A14	HGNC:26417	151473	ENSG00000163053	solute carrier family 16 member 14	Q7RTX9		FLJ30794|MCT14	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A4	HGNC:11030	8671	ENSG00000080493	solute carrier family 4 member 4	Q9Y6R1		NBC1|HNBC1|NBC2|pNBC|hhNMC|kNBC1|KNBC|NBCe1|SLC4A5	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
BMP3	HGNC:1070	651	ENSG00000152785	bone morphogenetic protein 3	P12645			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
KNG1	HGNC:6383	3827	ENSG00000113889	kininogen 1	P01042		BK|HMWK|KNG|BDK|HK	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
IL31	HGNC:19372	386653	ENSG00000204671	interleukin 31	Q6EBC2		IL-31	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
BCO2	HGNC:18503	83875	ENSG00000197580	beta-carotene oxygenase 2	Q9BYV7		FLJ34464|B-DIOX-II|BCDO2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
FOXG1	HGNC:3811	2290	ENSG00000176165	forkhead box G1	P55316		HFK2|QIN|BF1|HFK1|HFK3|HBF-3|FKHL2|FOXG1B|FKHL4|FKH2|FKHL1|FOXG1C|FKHL3|FOXG1A	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CD320	HGNC:16692	51293	ENSG00000167775	CD320 molecule	Q9NPF0		8D6|8D6A|TCblR|TCN2R|sCD320|TCII-R	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TOB2	HGNC:11980	10766	ENSG00000183864	transducer of ERBB2, 2	Q14106		TOBL|TOB4|bK223H9|APRO5|TROB2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC17A1	HGNC:10929	6568	ENSG00000124568	solute carrier family 17 member 1	Q14916		NAPI-1|NPT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
RP2	HGNC:10274	6102	ENSG00000102218	RP2 activator of ARL3 GTPase	O75695		TBCCD2|NME10|NM23-H10	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
EMC1	HGNC:28957	23065	ENSG00000127463	ER membrane protein complex subunit 1	Q8N766		KIAA0090	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC6A19	HGNC:27960	340024	ENSG00000174358	solute carrier family 6 member 19	Q695T7		B0AT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35E4	HGNC:17058	339665	ENSG00000100036	solute carrier family 35 member E4	Q6ICL7			prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SSC5D	HGNC:26641	284297	ENSG00000179954	scavenger receptor cysteine rich family member with 5 domains	A1L4H1		FLJ35258|S5D-SRCRB	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC26A4	HGNC:8818	5172	ENSG00000091137	solute carrier family 26 member 4	O43511		PDS|DFNB4	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
FAM8A1	HGNC:16372	51439	ENSG00000137414	family with sequence similarity 8 member A1	Q9UBU6		AHCP	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
HPDL	HGNC:28242	84842	ENSG00000186603	4-hydroxyphenylpyruvate dioxygenase like	Q96IR7		MGC15668|4-HPPD-L|GLOXD1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
EZR	HGNC:12691	7430	ENSG00000092820	ezrin	P15311		VIL2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC2A3	HGNC:11007	6515	ENSG00000059804	solute carrier family 2 member 3	P11169		GLUT3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ANKS1B	HGNC:24600	56899	ENSG00000185046	ankyrin repeat and sterile alpha motif domain containing 1B	Q7Z6G8		EB-1|AIDA-1|cajalin-2|ANKS2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CDC42EP2	HGNC:16263	10435	ENSG00000149798	CDC42 effector protein 2	O14613		CEP2|BORG1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC38A12	HGNC:25984	54868	ENSG00000109066	solute carrier family 38 member 12	Q8NE00		FLJ20255|FLJ00021|TMEM104	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A9	HGNC:16261	114571	ENSG00000149742	solute carrier family 22 member 9	Q8IVM8		OAT4|FLJ23666|UST3|OAT7	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
GLE1	HGNC:4315	2733	ENSG00000119392	GLE1 RNA export mediator	Q53GS7		hGLE1|GLE1L|LCCS1	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC8B1	HGNC:26175	80024	ENSG00000089060	solute carrier family 8 member B1	Q6J4K2		FLJ22233|NCKX6|NCLX|SLC24A6	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
USP24	HGNC:12623	23358	ENSG00000162402	ubiquitin specific peptidase 24	Q9UPU5		KIAA1057	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC6A4	HGNC:11050	6532	ENSG00000108576	solute carrier family 6 member 4	P31645		5-HTT|SERT1|HTT|OCD1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ANKRD18B	HGNC:23644	441459	ENSG00000230453	ankyrin repeat domain 18B	A2A2Z9		bA255A11.3	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC29A3	HGNC:23096	55315	ENSG00000198246	solute carrier family 29 member 3	Q9BZD2		ENT3|FLJ11160|hENT3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
KCNK18	HGNC:19439	338567	ENSG00000186795	potassium two pore domain channel subfamily K member 18	Q7Z418		K2p18.1|TRESK-2|TRESK2|TRESK|TRIK	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
DDX42	HGNC:18676	11325	ENSG00000198231	DEAD-box helicase 42	Q86XP3		RNAHP|RHELP|SF3b125|SF3B8	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A24	HGNC:20662	29957	ENSG00000085491	solute carrier family 25 member 24	Q6NUK1		DKFZp586G0123|APC1|SCAMC1|SCAMC-1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
FAM90A26	HGNC:43746	100287045	ENSG00000229924	family with sequence similarity 90 member A26	D6RGX4		FAM90A26P	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC38A9	HGNC:26907	153129	ENSG00000177058	solute carrier family 38 member 9	Q8NBW4		FLJ90709|SNAT9	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ENTPD6	HGNC:3368	955	ENSG00000197586	ectonucleoside triphosphate diphosphohydrolase 6	O75354		NTPDase-6|dJ738P15.3|CD39L2|IL6ST2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ATG16L2	HGNC:25464	89849	ENSG00000168010	autophagy related 16 like 2	Q8NAA4		FLJ00012|WDR80|ATG16B	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
EGR1	HGNC:3238	1958	ENSG00000120738	early growth response 1	P18146		225|TIS8|AT225|G0S30|NGFI-A|ZIF268|KROX-24|ZIF-268	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
CIDEA	HGNC:1976	1149	ENSG00000176194	cell death inducing DFFA like effector a	O60543		CIDE-A	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC4A1AP	HGNC:13813	22950	ENSG00000163798	solute carrier family 4 member 1 adaptor protein	Q9BWU0		kanadaptin|HLC3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SPINDOC	HGNC:25115	144097	ENSG00000168005	spindlin interactor and repressor of chromatin binding	Q9BUA3		SPIN-DOC|C11orf84	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TNFSF11	HGNC:11926	8600	ENSG00000120659	TNF superfamily member 11	O14788		TRANCE|RANKL|OPGL|ODF|CD254	prostate cancer	known	1	approved_drug	denosumab — approved for skeletal events in bone metastases	curated (Claude knowledge, 2026-05; unverified)
SLC32A1	HGNC:11018	140679	ENSG00000101438	solute carrier family 32 member 1	Q9H598		VGAT|bA122O1.1|VIAAT	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G2	HGNC:28480	80723	ENSG00000168917	solute carrier family 35 member G2	Q8TBE7		MGC3295|DKFZp564K2464|TMEM22	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
FAM241B	HGNC:23519	219738	ENSG00000171224	family with sequence similarity 241 member B	Q96D05		C10orf35	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TESMIN	HGNC:7446	9633	ENSG00000132749	testis expressed metallothionein like protein	Q9Y4I5		CXCDC2|MTL5	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TUBA8	HGNC:12410	51807	ENSG00000183785	tubulin alpha 8	Q9NY65		TUBAL2	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
AURKA	HGNC:11393	6790	ENSG00000087586	aurora kinase A	O14965		BTAK|AurA|STK7|ARK1|PPP1R47|AIK|STK15|STK6	prostate cancer	candidate	0	biology	neuroendocrine prostate cancer	curated (Claude knowledge; unverified)
SLC25A39	HGNC:24279	51629	ENSG00000013306	solute carrier family 25 member 39	Q9BZJ4		FLJ22407|CGI-69	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
PXMP2	HGNC:9716	5827	ENSG00000176894	peroxisomal membrane protein 2	Q9NR77		PMP22|MPV17L3	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLCO1B3	HGNC:10961	28234	ENSG00000111700	solute carrier organic anion transporter family member 1B3	Q9NPD5		OATP8|OATP1B3|SLC21A8	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
DNMT1	HGNC:2976	1786	ENSG00000130816	DNA methyltransferase 1	P26358		MCMT|CXXC9|DNMT	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC35G5	HGNC:15546	83650	ENSG00000177710	solute carrier family 35 member G5	Q96KT7		AMAC|AMAC1L2	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A4	HGNC:11009	6517	ENSG00000181856	solute carrier family 2 member 4	P14672		GLUT4	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
EMC2	HGNC:28963	9694	ENSG00000104412	ER membrane protein complex subunit 2	Q15006		KIAA0103|TTC35	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
GYG1	HGNC:4699	2992	ENSG00000163754	glycogenin 1	P46976		GYG	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
RPL23A	HGNC:10317	6147	ENSG00000198242	ribosomal protein L23a	P62750		L23A|uL23	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SPANXC	HGNC:14331	64663	ENSG00000198573	SPANX family member C	Q9NY87		CTp11|CT11.3	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC22A6	HGNC:10970	9356	ENSG00000197901	solute carrier family 22 member 6	Q4U2R8		ROAT1|PAHT|OAT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
ATP1A1	HGNC:799	476	ENSG00000163399	ATPase Na+/K+ transporting subunit alpha 1	P05023			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
UBE2Q2	HGNC:19248	92912	ENSG00000140367	ubiquitin conjugating enzyme E2 Q2	Q8WVN8		DKFZp762C143	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC17A2	HGNC:10930	10246	ENSG00000112337	solute carrier family 17 member 2	O00624		NPT3	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
MYL10	HGNC:29825	93408	ENSG00000106436	myosin light chain 10	Q9BUA6		MGC3479|MYLC2PL|PLRLC	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ZNF423	HGNC:16762	23090	ENSG00000102935	zinc finger protein 423	Q2M1K9		KIAA0760|OAZ|hOAZ|Ebfaz|Zfp104|NPHP14|JBTS19	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
TCAP	HGNC:11610	8557	ENSG00000173991	titin-cap	O15273		T-cap|TELE|telethonin|CMD1N|LGMD2G	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
STEAP1	HGNC:11378	26872	ENSG00000164647	STEAP family member 1	Q9UHE8		PRSS24|STEAP	prostate cancer	candidate	0	clinical_trial	xaluritamig (T-cell engager)	curated (Claude knowledge; unverified)
OR10A7	HGNC:15329	121364	ENSG00000179919	olfactory receptor family 10 subfamily A member 7	Q8NGE5			prostate cancer	random	0			HGNC protein-coding random, seed 20260921
F10	HGNC:3528	2159	ENSG00000126218	coagulation factor X	P00742		fX	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
PIK3CB	HGNC:8976	5291	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	P42338		PIK3C1	prostate cancer	candidate	0	biology	PI3K beta, dominant isoform in PTEN-null cells	curated (Claude knowledge; unverified)
SLC12A1	HGNC:10910	6557	ENSG00000074803	solute carrier family 12 member 1	Q13621		NKCC2|CCC2|BSC1|BSC|BSC-1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SCP2D1	HGNC:16211	140856	ENSG00000132631	SCP2 sterol binding domain containing 1	Q9UJQ7		dJ1068E13.2|HSD22|C20orf79	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC31A1	HGNC:11016	1317	ENSG00000136868	solute carrier family 31 member 1	O15431		hCTR1|CTR1|COPT1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A38	HGNC:26054	54977	ENSG00000144659	solute carrier family 25 member 38	Q96DW6		FLJ20551	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
NEXMIF	HGNC:29433	340533	ENSG00000050030	neurite extension and migration factor	Q5QGS0		XPN|MRX98|KIDLIA|KIAA2022	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
ZNF547	HGNC:26432	284306	ENSG00000152433	zinc finger protein 547	Q8IVP9		FLJ31100	prostate cancer	random	0			HGNC protein-coding random, seed 20260921
SLC25A10	HGNC:10980	1468	ENSG00000183048	solute carrier family 25 member 10	Q9UBX3		DIC	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1B7	HGNC:32934	338821	ENSG00000205754	solute carrier organic anion transporter family member 1B7 (putative)	G3V0H7		LST3|SLC21A21	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A8	HGNC:32434	146167	ENSG00000166558	solute carrier family 38 member 8	A6NNN8		SNAT8	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
SLC23A3	HGNC:20601	151295	ENSG00000213901	solute carrier family 23 member 3	Q6PIS1		SVCT3|FLJ31168|Yspl1	prostate cancer	random	0		SLC decoy	SLC decoy, seed 20260921
